HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Correction,Input.Original,Answer.Q1Answer,Approve,Reject
3UOMW19E6DZ35P28TGER2RHLD545CQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3SNLUL3WO5GGGSJNXXKZ16U59R1LUT,A53VYIFCCASOA,Submitted,Mon May 29 10:53:46 PDT 2017,Mon May 29 10:54:04 PDT 2017,Thu Jun 08 10:54:04 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),Every person has the right to his or her privacy,Human has their own rights and privacy,Yes,,
3UOMW19E6DZ35P28TGER2RHLD545CQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3X3OR7WPZ0TIIVCAUUJU5ECGC098L0,A2SY2N44N1RWVA,Submitted,Mon May 29 10:52:37 PDT 2017,Mon May 29 10:52:45 PDT 2017,Thu Jun 08 10:52:45 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Every person has the right to his or her privacy,Human has their own rights and privacy,Yes,,
3BVS8WK9Q0OW785HM01QGGF806AIB6,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:27 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:27 PDT 2017,,,34Q075JO1Y6NAZ336GOWSKXKVWS01Z,A2SY2N44N1RWVA,Submitted,Mon May 29 10:51:47 PDT 2017,Mon May 29 10:51:56 PDT 2017,Thu Jun 08 10:51:56 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),With the development of modern society people live longer lives,With the development of the modern society people lives longer,Yes,,
3BVS8WK9Q0OW785HM01QGGF806AIB6,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:27 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:27 PDT 2017,,,3JAOYWH7VJXIW0VKZMP85A7RW6NL9Y,A2G30CUMM6UXG5,Submitted,Mon May 29 10:38:02 PDT 2017,Mon May 29 10:38:10 PDT 2017,Thu Jun 08 10:38:10 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),With the development of modern society people live longer lives,With the development of the modern society people lives longer,Yes,,
3BVS8WK9Q0OW785HM01QGGF806AIB6,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:27 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:27 PDT 2017,,,3Q8GYXHFEQV6S9Z2JJJSQBC2G1U5CF,A29VL3MZE7YPBZ,Submitted,Mon May 29 10:51:59 PDT 2017,Mon May 29 10:57:14 PDT 2017,Thu Jun 08 10:57:14 PDT 2017,,,,315,0% (0/0),0% (0/0),0% (0/0),With the development of modern society people live longer lives,With the development of the modern society people lives longer,Yes,,
391FPZIE4CFB7C33G900LU6HPE2HUT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3BF51CHDTW3YEAOH85RHK7DRCLLH0C,A2HG1N3BVQO6I,Submitted,Mon May 29 10:42:15 PDT 2017,Mon May 29 10:42:22 PDT 2017,Thu Jun 08 10:42:22 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),One can also easily see his deeply loved one who is miles away by using the Internet,One can also easily see his deeply loved one through internet from miles away,Yes,,
391FPZIE4CFB7C33G900LU6HPE2HUT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3JWH6J9I9T6R8TD29JJJ9866P1PNBB,A2KG59JUICJLP0,Submitted,Mon May 29 10:34:34 PDT 2017,Mon May 29 10:43:48 PDT 2017,Thu Jun 08 10:43:48 PDT 2017,,,,554,100% (3/3),0% (0/0),0% (0/0),One can also easily see his deeply loved one who is miles away by using the Internet,One can also easily see his deeply loved one through internet from miles away,Yes,,
391FPZIE4CFB7C33G900LU6HPE2HUT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3PPTZCWALRD8TOTAVPR3ZK8ELFYZQG,A2B6WQG0A9CKXQ,Submitted,Mon May 29 10:35:21 PDT 2017,Mon May 29 10:36:28 PDT 2017,Thu Jun 08 10:36:28 PDT 2017,,,,67,0% (0/0),0% (0/0),0% (0/0),One can also easily see his deeply loved one who is miles away by using the Internet,One can also easily see his deeply loved one through internet from miles away,No,,
31N9JPQXIPBYCMJUJ8OE7ZENHI9NH7,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,33LKR6A5KFDOQ80U4IC6CVZPS7N1TA,A29VL3MZE7YPBZ,Submitted,Mon May 29 10:46:30 PDT 2017,Mon May 29 10:51:36 PDT 2017,Thu Jun 08 10:51:36 PDT 2017,,,,306,0% (0/0),0% (0/0),0% (0/0),In modern society privacy is a hot topic,In the modern society privacy is a hot topic in peoples mind,Yes,,
31N9JPQXIPBYCMJUJ8OE7ZENHI9NH7,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3B2X28YI3X8J187AA2X27XKKUB3B6S,A1G187YBG0DVMQ,Submitted,Mon May 29 10:45:26 PDT 2017,Mon May 29 10:45:32 PDT 2017,Thu Jun 08 10:45:32 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),In modern society privacy is a hot topic,In the modern society privacy is a hot topic in peoples mind,Yes,,
31N9JPQXIPBYCMJUJ8OE7ZENHI9NH7,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3KAKFY4PGVVURXYYXARLMHCDFAKI31,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:43:24 PDT 2017,Mon May 29 10:43:33 PDT 2017,Thu Jun 08 10:43:33 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),In modern society privacy is a hot topic,In the modern society privacy is a hot topic in peoples mind,Yes,,
37MQ8Z1JQEPO9VKQ7PUI1B6SWJVY2Q,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3NJM2BJS4XZALJHL3YS6OHHJ71XCPA,A28GPUNV6SBO3W,Submitted,Mon May 29 11:00:43 PDT 2017,Mon May 29 11:00:58 PDT 2017,Thu Jun 08 11:00:58 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),By doing so one will feel less stressful in facing such disorder or risk,By doing so one will feel less stressful in facing such disorder risk,Yes,,
37MQ8Z1JQEPO9VKQ7PUI1B6SWJVY2Q,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3NVC2EB65RSGHXD31SDO85615TLY3Q,A3HIO96PK1JA03,Submitted,Mon May 29 10:55:19 PDT 2017,Mon May 29 10:55:27 PDT 2017,Thu Jun 08 10:55:27 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),By doing so one will feel less stressful in facing such disorder or risk,By doing so one will feel less stressful in facing such disorder risk,Yes,,
37MQ8Z1JQEPO9VKQ7PUI1B6SWJVY2Q,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3RU7GD8VPPMQS06H0KI63ML1T4ISPJ,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:58:01 PDT 2017,Mon May 29 10:58:08 PDT 2017,Thu Jun 08 10:58:08 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),By doing so one will feel less stressful in facing such disorder or risk,By doing so one will feel less stressful in facing such disorder risk,Yes,,
39XCQ6V3KYXEP8T7JP1OGRPBHJU650,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:48 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:48 PDT 2017,,,3GM6G9ZBKOQLMXMJX4V4WNNSQIMTME,A2EDT9KPOL5VWG,Submitted,Mon May 29 11:03:16 PDT 2017,Mon May 29 11:03:25 PDT 2017,Thu Jun 08 11:03:25 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),This essay will elaborate in two aspects,This essay will illustrate in two aspects,Yes,,
39XCQ6V3KYXEP8T7JP1OGRPBHJU650,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:48 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:48 PDT 2017,,,3KKG4CDWKJRMYSOZTUQRJT5GAKX94Y,A36TE52PSYAAD6,Submitted,Mon May 29 10:56:29 PDT 2017,Mon May 29 10:56:35 PDT 2017,Thu Jun 08 10:56:35 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),This essay will elaborate in two aspects,This essay will illustrate in two aspects,No,,
39XCQ6V3KYXEP8T7JP1OGRPBHJU650,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:48 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:48 PDT 2017,,,3VELCLL3GLCE73IT9Y7HVRKO1YK1F7,A2KG59JUICJLP0,Submitted,Mon May 29 11:03:55 PDT 2017,Mon May 29 11:06:27 PDT 2017,Thu Jun 08 11:06:27 PDT 2017,,,,152,100% (3/3),0% (0/0),0% (0/0),This essay will elaborate in two aspects,This essay will illustrate in two aspects,Yes,,
36KM3FWE3R5YY1LB5T045ATGVM2077,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,374TNBHA8CO8OYJ5Z3PKLDZCFLVYQP,A37JENVKZQ56U6,Submitted,Mon May 29 10:41:26 PDT 2017,Mon May 29 10:41:36 PDT 2017,Thu Jun 08 10:41:36 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Most patients will be depressed after discovering his or her conditions,Most patients will be depressed after realising his or her conditions,Yes,,
36KM3FWE3R5YY1LB5T045ATGVM2077,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3FFJ6VRIL2HYA5Z1EN92KJE6CYZ0IN,AT5DT92MSCEJ0,Submitted,Mon May 29 10:36:33 PDT 2017,Mon May 29 11:33:38 PDT 2017,Thu Jun 08 11:33:38 PDT 2017,,,,3425,0% (0/0),0% (0/0),0% (0/0),Most patients will be depressed after discovering his or her conditions,Most patients will be depressed after realising his or her conditions,Yes,,
36KM3FWE3R5YY1LB5T045ATGVM2077,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3Z7VU45IPZAKCK9TAA1OYJ06D371ZO,A53VYIFCCASOA,Submitted,Mon May 29 10:35:10 PDT 2017,Mon May 29 11:02:41 PDT 2017,Thu Jun 08 11:02:41 PDT 2017,,,,1651,0% (0/0),0% (0/0),0% (0/0),Most patients will be depressed after discovering his or her conditions,Most patients will be depressed after realising his or her conditions,Yes,,
3AJA9FLWSCRMKPHXR2NMZ66TF42FIL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,33PPO7FECW8S9P0VQZXXZQYP6NADIV,A1G187YBG0DVMQ,Submitted,Mon May 29 10:45:46 PDT 2017,Mon May 29 10:45:53 PDT 2017,Thu Jun 08 10:45:53 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer available jobs in the workforce,Rising life expectancies result in fewer workforces available,Yes,,
3AJA9FLWSCRMKPHXR2NMZ66TF42FIL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3C44YUNSI2IKQBNZ3UNH8NZ1S12DP4,A1KUAL8PN2X8PK,Submitted,Mon May 29 10:32:49 PDT 2017,Mon May 29 10:33:05 PDT 2017,Thu Jun 08 10:33:05 PDT 2017,,,,16,100% (5/5),0% (0/0),0% (0/0),Rising life expectancies result in fewer available jobs in the workforce,Rising life expectancies result in fewer workforces available,Yes,,
3AJA9FLWSCRMKPHXR2NMZ66TF42FIL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3OSWBBLG1FQPZKPQPLXY20L4U0CXDD,A2F8YFFRKK14QD,Submitted,Mon May 29 10:40:03 PDT 2017,Mon May 29 10:40:11 PDT 2017,Thu Jun 08 10:40:11 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer available jobs in the workforce,Rising life expectancies result in fewer workforces available,Yes,,
3BPP3MA3TCDW4CP7HU0T94DLK7HLEN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3570Y55XZQCHB9PRW7K8RZVA9YOGYE,A3I9XLIHPPWPN1,Submitted,Mon May 29 10:46:51 PDT 2017,Mon May 29 10:46:55 PDT 2017,Thu Jun 08 10:46:55 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),In most countries healthcare is provided free by the government,In most countries healthcare are provided freely from government,Yes,,
3BPP3MA3TCDW4CP7HU0T94DLK7HLEN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3MX2NQ3YCANUV7AXAFFF4OXCHJH5XG,A3E3OELJKHW58C,Submitted,Mon May 29 10:49:09 PDT 2017,Mon May 29 10:49:15 PDT 2017,Thu Jun 08 10:49:15 PDT 2017,,,,6,100% (50/50),0% (0/0),0% (0/0),In most countries healthcare is provided free by the government,In most countries healthcare are provided freely from government,Yes,,
3BPP3MA3TCDW4CP7HU0T94DLK7HLEN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3O6CYIULEEUWRMVM1BR1AHBL7Y3UWT,A2HG1N3BVQO6I,Submitted,Mon May 29 10:47:55 PDT 2017,Mon May 29 10:48:02 PDT 2017,Thu Jun 08 10:48:02 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),In most countries healthcare is provided free by the government,In most countries healthcare are provided freely from government,Yes,,
31GECDVA9JFA8CTLO8BT8X3BDE566G,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:48 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:48 PDT 2017,,,37M28K1J0R6Q6THPO7RVLQ5JYZ6AJ6,AP4FDDWBJW47O,Submitted,Mon May 29 11:00:56 PDT 2017,Mon May 29 11:01:07 PDT 2017,Thu Jun 08 11:01:07 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),The government should also increase pension expenditure,Government should also make a bigger amount of pension expenditure,Yes,,
31GECDVA9JFA8CTLO8BT8X3BDE566G,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:48 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:48 PDT 2017,,,37ZHEEHM6XFX2DH2EJNOVSM41UD73Z,A2EDT9KPOL5VWG,Submitted,Mon May 29 10:56:30 PDT 2017,Mon May 29 10:57:13 PDT 2017,Thu Jun 08 10:57:13 PDT 2017,,,,43,0% (0/0),0% (0/0),0% (0/0),The government should also increase pension expenditure,Government should also make a bigger amount of pension expenditure,Yes,,
31GECDVA9JFA8CTLO8BT8X3BDE566G,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:48 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:48 PDT 2017,,,3VW6495TLKTHX0ARQD6EYZ2EEUFYYV,ADVU7CS2UH58A,Submitted,Mon May 29 10:53:19 PDT 2017,Mon May 29 10:53:22 PDT 2017,Thu Jun 08 10:53:22 PDT 2017,,,,3,0% (0/0),0% (0/0),0% (0/0),The government should also increase pension expenditure,Government should also make a bigger amount of pension expenditure,Yes,,
3NSM4HLQNRNWSCVPIQ3PK71TDGSQQT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:46 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:46 PDT 2017,,,30OG32W0SV4PFWPMJAL9AGCRSY7EN7,A340UGIDGIF4W6,Submitted,Mon May 29 10:53:42 PDT 2017,Mon May 29 10:53:49 PDT 2017,Thu Jun 08 10:53:49 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Students can exchange their experiences about their studies even if they are in different countries,Students can exchange their experiences in study even they are in different countries,Yes,,
3NSM4HLQNRNWSCVPIQ3PK71TDGSQQT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:46 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:46 PDT 2017,,,3Q5C1WP23NUM56P43MU89FTBC4515N,A1VJAKNGJPT0M3,Submitted,Mon May 29 10:58:44 PDT 2017,Mon May 29 10:58:55 PDT 2017,Thu Jun 08 10:58:55 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Students can exchange their experiences about their studies even if they are in different countries,Students can exchange their experiences in study even they are in different countries,Yes,,
3NSM4HLQNRNWSCVPIQ3PK71TDGSQQT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:46 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:46 PDT 2017,,,3Q8GYXHFEQV6S9Z2JJJSQBC2G1W5CH,A3E3OELJKHW58C,Submitted,Mon May 29 10:58:21 PDT 2017,Mon May 29 10:58:27 PDT 2017,Thu Jun 08 10:58:27 PDT 2017,,,,6,100% (50/50),0% (0/0),0% (0/0),Students can exchange their experiences about their studies even if they are in different countries,Students can exchange their experiences in study even they are in different countries,Yes,,
362E9TQF2HJSYPDS2MT4HR65GJ2GIL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3180JW2OT55T0N58TB0EDFPX6L15JR,A2F8YFFRKK14QD,Submitted,Mon May 29 10:44:48 PDT 2017,Mon May 29 10:44:56 PDT 2017,Thu Jun 08 10:44:56 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),People can promote their friendship and relationship through these social medias,People can promote their friendship and relationship through these social media,Yes,,
362E9TQF2HJSYPDS2MT4HR65GJ2GIL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3GS6S824SRQJWWBD4AFFWMJRZ2DNWX,A1KUCRDRXEUGW3,Submitted,Mon May 29 10:58:16 PDT 2017,Mon May 29 10:58:27 PDT 2017,Thu Jun 08 10:58:27 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),People can promote their friendship and relationship through these social medias,People can promote their friendship and relationship through these social media,No,,
362E9TQF2HJSYPDS2MT4HR65GJ2GIL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:34 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:34 PDT 2017,,,3Y9N9SS8LZ4DJMIC5WQAVKW0N5H3DP,A1VJAKNGJPT0M3,Submitted,Mon May 29 10:58:25 PDT 2017,Mon May 29 10:58:36 PDT 2017,Thu Jun 08 10:58:36 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),People can promote their friendship and relationship through these social medias,People can promote their friendship and relationship through these social media,Yes,,
3UUIU9GZC5YKR64JF29HR1HP1R45T9,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:27 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:27 PDT 2017,,,30LB5CDZND3K5VOBERXOKEHW8B1Z0J,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:41:39 PDT 2017,Mon May 29 10:41:52 PDT 2017,Thu Jun 08 10:41:52 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),In the first place rising life expectancies could create more resource challenges,In the first place rising life expectancies could cause resources challenge,Yes,,
3UUIU9GZC5YKR64JF29HR1HP1R45T9,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:27 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:27 PDT 2017,,,340UGXU9DZUJCXVHB1M5OFS70PZVUI,A53VYIFCCASOA,Submitted,Mon May 29 10:40:25 PDT 2017,Mon May 29 10:41:09 PDT 2017,Thu Jun 08 10:41:09 PDT 2017,,,,44,0% (0/0),0% (0/0),0% (0/0),In the first place rising life expectancies could create more resource challenges,In the first place rising life expectancies could cause resources challenge,Yes,,
3UUIU9GZC5YKR64JF29HR1HP1R45T9,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:27 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:27 PDT 2017,,,37TD41K0AI27YBXDVFW0JMMUULYSC0,A2EDT9KPOL5VWG,Submitted,Mon May 29 10:40:07 PDT 2017,Mon May 29 10:40:34 PDT 2017,Thu Jun 08 10:40:34 PDT 2017,,,,27,0% (0/0),0% (0/0),0% (0/0),In the first place rising life expectancies could create more resource challenges,In the first place rising life expectancies could cause resources challenge,Yes,,
3BKZLF990ZS51EMB90KJXT4VCP9QYW,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:48 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:48 PDT 2017,,,33FOTY3KENE74RYJIWHGNLZL4LPC14,AP4FDDWBJW47O,Submitted,Mon May 29 10:53:05 PDT 2017,Mon May 29 10:54:05 PDT 2017,Thu Jun 08 10:54:05 PDT 2017,,,,60,0% (0/0),0% (0/0),0% (0/0),In the first place rising life expectancy could create a resources challenge,In the first place rising life expectancies could cause resources challenge,No,,
